  Epoch  420/1000 | Train: 0.017586 | Val Loss: 0.179943 | Val Corr: 0.6450
  Epoch  440/1000 | Train: 0.017015 | Val Loss: 0.173752 | Val Corr: 0.6482
  Epoch  460/1000 | Train: 0.016788 | Val Loss: 0.184892 | Val Corr: 0.6314
  Epoch  480/1000 | Train: 0.022019 | Val Loss: 0.174520 | Val Corr: 0.6422
  Epoch  500/1000 | Train: 0.021449 | Val Loss: 0.182152 | Val Corr: 0.6526
  Epoch  520/1000 | Train: 0.021029 | Val Loss: 0.171659 | Val Corr: 0.6771
  Epoch  540/1000 | Train: 0.019631 | Val Loss: 0.153974 | Val Corr: 0.6704
  Epoch  560/1000 | Train: 0.018309 | Val Loss: 0.171951 | Val Corr: 0.6937
  Epoch  580/1000 | Train: 0.014085 | Val Loss: 0.155799 | Val Corr: 0.6558
  Epoch  600/1000 | Train: 0.019889 | Val Loss: 0.172219 | Val Corr: 0.6362
  Epoch  620/1000 | Train: 0.016520 | Val Loss: 0.171091 | Val Corr: 0.5919
  Epoch  640/1000 | Train: 0.018080 | Val Loss: 0.158383 | Val Corr: 0.6587
  Epoch  660/1000 | Train: 0.018595 | Val Loss: 0.152469 | Val Corr: 0.6662
  Epoch  680/1000 | Train: 0.019546 | Val Loss: 0.173172 | Val Corr: 0.6644
  Epoch  700/1000 | Train: 0.017561 | Val Loss: 0.170487 | Val Corr: 0.6793
  Epoch  720/1000 | Train: 0.014832 | Val Loss: 0.155291 | Val Corr: 0.6558
  Epoch  740/1000 | Train: 0.016135 | Val Loss: 0.158895 | Val Corr: 0.6529
  Epoch  760/1000 | Train: 0.015159 | Val Loss: 0.175866 | Val Corr: 0.6578
  Epoch  780/1000 | Train: 0.015492 | Val Loss: 0.166199 | Val Corr: 0.6820
  Epoch  800/1000 | Train: 0.019101 | Val Loss: 0.160348 | Val Corr: 0.6338
  Early stopping at epoch 815
    [default] s7: R²=0.3251, MAPE=18.62%
  Epoch    1/1000 | Train: 0.128689 | Val Loss: 0.178541 | Val Corr: 0.1703
  Epoch   20/1000 | Train: 0.056534 | Val Loss: 0.157985 | Val Corr: 0.5915
  Epoch   40/1000 | Train: 0.050718 | Val Loss: 0.163082 | Val Corr: 0.6153
  Epoch   60/1000 | Train: 0.045771 | Val Loss: 0.183725 | Val Corr: 0.5428
  Epoch   80/1000 | Train: 0.037720 | Val Loss: 0.193250 | Val Corr: 0.4970
  Epoch  100/1000 | Train: 0.037442 | Val Loss: 0.207401 | Val Corr: 0.5336
  Epoch  120/1000 | Train: 0.030578 | Val Loss: 0.211759 | Val Corr: 0.5133
  Epoch  140/1000 | Train: 0.029588 | Val Loss: 0.211815 | Val Corr: 0.4711
  Epoch  160/1000 | Train: 0.024321 | Val Loss: 0.217266 | Val Corr: 0.4874
  Epoch  180/1000 | Train: 0.024315 | Val Loss: 0.208415 | Val Corr: 0.5240
  Epoch  200/1000 | Train: 0.022653 | Val Loss: 0.224129 | Val Corr: 0.4716
  Epoch  220/1000 | Train: 0.025628 | Val Loss: 0.214891 | Val Corr: 0.4315
  Epoch  240/1000 | Train: 0.020453 | Val Loss: 0.198094 | Val Corr: 0.5569
  Epoch  260/1000 | Train: 0.023296 | Val Loss: 0.194744 | Val Corr: 0.5999
  Epoch  280/1000 | Train: 0.017920 | Val Loss: 0.197559 | Val Corr: 0.5153
  Early stopping at epoch 294
    [default] s123: R²=0.2931, MAPE=18.94%
  Epoch    1/1000 | Train: 0.094153 | Val Loss: 0.168062 | Val Corr: 0.1405
  Epoch   20/1000 | Train: 0.053575 | Val Loss: 0.145722 | Val Corr: 0.6009
